cohort,state_id,state_kind,gene_symbol,gene_id,gene_type,recipient_class,transcript_id,transcript_type,tss_source,tss_rank,chrom,strand,gene_start,gene_end,tss_hg38,interval_start0,interval_end0,donor_id,donor_group,donor_length,donor_allele,motif_status,placement,replacement_start_hg38,replacement_end_hg38,placement_offset_start_bp,placement_offset_end_bp,sequence_sha256,rna_liver_all_mean,rna_liver_gene_strand_mean,rna_liver_primary,n_liver_tracks,upstream_distance_bp,upstream_distance_label,native_rna_liver_primary,native_rna_liver_all_mean,native_rna_liver_gene_strand_mean,delta_liver_primary_vs_native,delta_liver_all_vs_native,delta_liver_gene_strand_vs_native,scrambled_rna_liver_primary_same_distance,delta_liver_primary_vs_scrambled_same_distance,fold_change_vs_native,log2_fold_change_vs_native
top500,RPL32__ENSG00000144713__ENST00000429711__tss12841565__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL32,ENSG00000144713.13,protein_coding,hpa_liver_top500,ENST00000429711.7,protein_coding,protein_coding_transcript_tss,1,chr3,-,12834484,12841582,12841565,12317276,13365852,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,12841596.0,12841910.0,-345.0,-31.0,d49c1b07ce43b44ecc268a9f4a19e0ab7e9ac87d14ede87f81a9fb4f4d3fb109,0.6572581896837454,1.0828723335555317,1.0828723335555317,5,30.0,30,1.331511571612506,0.8083781351431863,1.331511571612506,-0.2486392380569744,-0.1511199454594409,-0.2486392380569744,1.0828723335555317,0.0,0.8132654320413725,-0.2982018016377693
top500,RPL32__ENSG00000144713__ENST00000429711__tss12841565__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL32,ENSG00000144713.13,protein_coding,hpa_liver_top500,ENST00000429711.7,protein_coding,protein_coding_transcript_tss,1,chr3,-,12834484,12841582,12841565,12317276,13365852,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,12841596.0,12841910.0,-345.0,-31.0,5829cc54f43f5896ce142c5d0a17e38e5d66921940064c2b7787f6813c57eb07,0.7844619562812682,1.2886707934733457,1.2886707934733457,5,30.0,30,1.331511571612506,0.8083781351431863,1.331511571612506,-0.0428407781391604,-0.0239161788619181,-0.0428407781391604,1.0828723335555317,0.2057984599178139,0.9678254556306418,-0.04718120957932455
top500,RPL32__ENSG00000144713__ENST00000429711__tss12841565__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL32,ENSG00000144713.13,protein_coding,hpa_liver_top500,ENST00000429711.7,protein_coding,protein_coding_transcript_tss,1,chr3,-,12834484,12841582,12841565,12317276,13365852,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,12841596.0,12841910.0,-345.0,-31.0,05a8245c156f06138fcf259ef99b146501ab999dac2aea51756d0fb92c1b16b7,1.2846026043392371,2.077699968460262,2.077699968460262,5,30.0,30,1.331511571612506,0.8083781351431863,1.331511571612506,0.7461883968477561,0.4762244691960507,0.7461883968477561,1.0828723335555317,0.9948276349047304,1.5604069936426437,0.6419223695549314
top500,RPL34__ENSG00000109475__ENST00000502534__tss108620568__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL34,ENSG00000109475.17,protein_coding,hpa_liver_top500,ENST00000502534.5,protein_coding,protein_coding_transcript_tss,1,chr4,+,108620568,108630412,108620568,108096279,109144855,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,108620223.0,108620537.0,-345.0,-31.0,26c8c64635bbe3f5c4b2a9d90cab1fbad4f09fae8956e8b4cf3b6ef5424746fe,0.682685611326594,1.1312160393181936,1.1312160393181936,5,30.0,30,1.7545663056455565,1.060826092558718,1.7545663056455565,-0.6233502663273629,-0.378140481232124,-0.6233502663273629,1.1312160393181936,0.0,0.6447268682171495,-0.6332399875662695
top500,RPL34__ENSG00000109475__ENST00000502534__tss108620568__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL34,ENSG00000109475.17,protein_coding,hpa_liver_top500,ENST00000502534.5,protein_coding,protein_coding_transcript_tss,1,chr4,+,108620568,108630412,108620568,108096279,109144855,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,108620223.0,108620537.0,-345.0,-31.0,0437e1605710b4ed1160387ab690fd6f091e913b4e17dc351409de451e8419aa,0.446209210217118,0.7397987173524365,0.7397987173524365,5,30.0,30,1.7545663056455565,1.060826092558718,1.7545663056455565,-1.01476758829312,-0.6146168823416001,-1.01476758829312,1.1312160393181936,-0.391417321965757,0.42164192653878807,-1.2459097644345842
top500,RPL34__ENSG00000109475__ENST00000502534__tss108620568__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL34,ENSG00000109475.17,protein_coding,hpa_liver_top500,ENST00000502534.5,protein_coding,protein_coding_transcript_tss,1,chr4,+,108620568,108630412,108620568,108096279,109144855,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,108620223.0,108620537.0,-345.0,-31.0,a370ae656d8d5e993a1834d194db63f6e427c3f9c8a8615aa5486829cd7fa4e0,1.618529141176726,2.610767914402834,2.610767914402834,5,30.0,30,1.7545663056455565,1.060826092558718,1.7545663056455565,0.8562016087572775,0.5577030486180079,0.8562016087572775,1.1312160393181936,1.4795518750846404,1.48798475498038,0.5733597455139067
top500,RPL35__ENSG00000136942__ENST00000373570__tss124861915__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL35,ENSG00000136942.15,protein_coding,hpa_liver_top500,ENST00000373570.8,protein_coding,protein_coding_transcript_tss,1,chr9,-,124857879,124861981,124861915,124337626,125386202,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,124861946.0,124862260.0,-345.0,-31.0,a1d4b534ae036f17cb0428a7ec99179e4ce869eefc74c2ac11889b68a4d3fddb,0.6899989154853692,1.1374934519403908,1.1374934519403908,5,30.0,30,1.984318660600259,1.2045208393380331,1.984318660600259,-0.8468252086598682,-0.5145219238526639,-0.8468252086598682,1.1374934519403908,0.0,0.5732413218330051,-0.8027854855405265
top500,RPL35__ENSG00000136942__ENST00000373570__tss124861915__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL35,ENSG00000136942.15,protein_coding,hpa_liver_top500,ENST00000373570.8,protein_coding,protein_coding_transcript_tss,1,chr9,-,124857879,124861981,124861915,124337626,125386202,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,124861946.0,124862260.0,-345.0,-31.0,74801205915cdff7ee047a8c08efd49a36c758a2309c8357641f091123f05c41,0.9310740920490876,1.5191450168577365,1.5191450168577365,5,30.0,30,1.984318660600259,1.2045208393380331,1.984318660600259,-0.4651736437425224,-0.2734467472889454,-0.4651736437425224,1.1374934519403908,0.3816515649173457,0.7655751301548478,-0.38538413050887854
top500,RPL35__ENSG00000136942__ENST00000373570__tss124861915__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL35,ENSG00000136942.15,protein_coding,hpa_liver_top500,ENST00000373570.8,protein_coding,protein_coding_transcript_tss,1,chr9,-,124857879,124861981,124861915,124337626,125386202,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,124861946.0,124862260.0,-345.0,-31.0,da95f5282385ab02f7858bae94d7931d2fc683a6b0243abba0a483c197b21a10,2.2914870137007526,3.636596271696363,3.636596271696363,5,30.0,30,1.984318660600259,1.2045208393380331,1.984318660600259,1.6522776110961042,1.0869661743627197,1.6522776110961042,1.1374934519403908,2.499102819755972,1.8326674761987514,0.8739450434019905
top500,RPL36__ENSG00000130255__ENST00000579649__tss5674946__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL36,ENSG00000130255.13,protein_coding,hpa_liver_top500,ENST00000579649.5,protein_coding,protein_coding_transcript_tss,1,chr19,+,5674946,5691875,5674946,5150657,6199233,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,5674601.0,5674915.0,-345.0,-31.0,40db605f8e1f11d3b1fc13370875901b224d6ae361b1cda64cde93b1ee42ffd9,0.0018891957352477,0.0012189927974522,0.0012189927974522,5,30.0,30,0.001396577988395,0.0021342641833984,0.001396577988395,-0.0001775851909427,-0.0002450684481507,-0.0001775851909427,0.0012189927974522,0.0,0.8728426250317124,-0.19620653788635903
top500,RPL36__ENSG00000130255__ENST00000579649__tss5674946__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL36,ENSG00000130255.13,protein_coding,hpa_liver_top500,ENST00000579649.5,protein_coding,protein_coding_transcript_tss,1,chr19,+,5674946,5691875,5674946,5150657,6199233,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,5674601.0,5674915.0,-345.0,-31.0,35d77b54a4fdccd433a5fd2a90cae10956a5e0039cfce7fec8673d342d0f3e34,0.0030327178441361,0.0022613393974748,0.0022613393974748,5,30.0,30,0.001396577988395,0.0021342641833984,0.001396577988395,0.0008647614090797,0.0008984536607376,0.0008647614090797,0.0012189927974522,0.0010423466000225,1.6192002281760265,0.6952813984479725
top500,RPL36__ENSG00000130255__ENST00000579649__tss5674946__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL36,ENSG00000130255.13,protein_coding,hpa_liver_top500,ENST00000579649.5,protein_coding,protein_coding_transcript_tss,1,chr19,+,5674946,5691875,5674946,5150657,6199233,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,5674601.0,5674915.0,-345.0,-31.0,c09f0201ef7aa215ba66194b80c04a28c925917c83f1530e0f7751de61de1180,0.0078933708425306,0.0077951847867579,0.0077951847867579,5,30.0,30,0.001396577988395,0.0021342641833984,0.001396577988395,0.0063986067983629,0.0057591066591321,0.0063986067983629,0.0012189927974522,0.0065761919893057,5.581632283719737,2.4806870832129597
top500,RPL36A__ENSG00000241343__ENST00000427805__tss101390823__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL36A,ENSG00000241343.10,protein_coding,hpa_liver_top500,ENST00000427805.6,protein_coding,protein_coding_transcript_tss,1,chrX,+,101390823,101396155,101390823,100866534,101915110,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,101390478.0,101390792.0,-345.0,-31.0,85acf52e918d53bd1c3c63a1510c60d6bbe6ff109e57887688e628d742fc61dc,0.1621206289461522,0.2689792659557091,0.2689792659557091,5,30.0,30,0.2680138914417359,0.1616876120615911,0.2680138914417359,0.0009653745139732,0.000433016884561,0.0009653745139732,0.2689792659557091,0.0,1.0036019570059602,0.005187189092127579
top500,RPL36A__ENSG00000241343__ENST00000427805__tss101390823__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL36A,ENSG00000241343.10,protein_coding,hpa_liver_top500,ENST00000427805.6,protein_coding,protein_coding_transcript_tss,1,chrX,+,101390823,101396155,101390823,100866534,101915110,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,101390478.0,101390792.0,-345.0,-31.0,c54542cb72f95e9f4d98aaef1ef693be059bcbc46c37ddef3621f8c3135f70b4,0.1659974069261606,0.2753101941357002,0.2753101941357002,5,30.0,30,0.2680138914417359,0.1616876120615911,0.2680138914417359,0.0072963026939643,0.0043097948645695,0.0072963026939643,0.2689792659557091,0.006330928179991,1.027223598951215,0.038750251750040016
top500,RPL36A__ENSG00000241343__ENST00000427805__tss101390823__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL36A,ENSG00000241343.10,protein_coding,hpa_liver_top500,ENST00000427805.6,protein_coding,protein_coding_transcript_tss,1,chrX,+,101390823,101396155,101390823,100866534,101915110,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,101390478.0,101390792.0,-345.0,-31.0,2ec22076d01efbbdaceef502a7fa391e05c3f63fd537e7f830bdd0ca18c2f462,0.1818127456156149,0.3013714305908989,0.3013714305908989,5,30.0,30,0.2680138914417359,0.1616876120615911,0.2680138914417359,0.033357539149163,0.0201251335540237,0.033357539149163,0.2689792659557091,0.0323921646351897,1.1244619783315026,0.1692348797907263
top500,RPL37A__ENSG00000197756__ENST00000491306__tss216498843__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL37A,ENSG00000197756.10,protein_coding,hpa_liver_top500,ENST00000491306.6,protein_coding,protein_coding_transcript_tss,1,chr2,+,216498824,216579180,216498843,215974554,217023130,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,216498498.0,216498812.0,-345.0,-31.0,9a5cb36cc0ae98f1aba50a3157294ba4ce19023b7493671c747c8d8f47820995,1.429590002076572,2.3656767945791,2.3656767945791,5,30.0,30,2.6442606535915822,1.5994612842514369,2.6442606535915822,-0.2785838590124823,-0.1698712821748649,-0.2785838590124823,2.3656767945791,0.0,0.8946458403659662,-0.16061141303230228
top500,RPL37A__ENSG00000197756__ENST00000491306__tss216498843__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL37A,ENSG00000197756.10,protein_coding,hpa_liver_top500,ENST00000491306.6,protein_coding,protein_coding_transcript_tss,1,chr2,+,216498824,216579180,216498843,215974554,217023130,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,216498498.0,216498812.0,-345.0,-31.0,b0e49a5d9c1e498e6582fa6602c8e8ec830bede350c536db89087e3a759d04f5,1.4155676905709274,2.3433389313082205,2.3433389313082205,5,30.0,30,2.6442606535915822,1.5994612842514369,2.6442606535915822,-0.3009217222833618,-0.1838935936805095,-0.3009217222833618,2.3656767945791,-0.0223378632708795,0.8861981620931987,-0.17429876009891068
top500,RPL37A__ENSG00000197756__ENST00000491306__tss216498843__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL37A,ENSG00000197756.10,protein_coding,hpa_liver_top500,ENST00000491306.6,protein_coding,protein_coding_transcript_tss,1,chr2,+,216498824,216579180,216498843,215974554,217023130,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,216498498.0,216498812.0,-345.0,-31.0,8c7a110e7415ba5b260552954c9310a06a47d2f26fbd01ee0dc59cc14e43b858,2.127950896312555,3.4880212306891205,3.4880212306891205,5,30.0,30,2.6442606535915822,1.5994612842514369,2.6442606535915822,0.8437605770975383,0.5284896120611182,0.8437605770975383,2.3656767945791,1.1223444361100203,1.319091302875719,0.399544426338691
top500,RPL38__ENSG00000172809__ENST00000439590__tss74203581__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL38,ENSG00000172809.13,protein_coding,hpa_liver_top500,ENST00000439590.6,protein_coding,protein_coding_transcript_tss,1,chr17,+,74203581,74210655,74203581,73679292,74727868,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,74203236.0,74203550.0,-345.0,-31.0,528b969c4b37306714d58eefdf181fc8a7fd5ece437438591361dedf8b45fefb,0.560788788725381,0.9259179948373772,0.9259179948373772,5,30.0,30,0.9150490899276597,0.5544349752689718,0.9150490899276597,0.0108689049097175,0.0063538134564091,0.0108689049097175,0.9259179948373772,0.0,1.0118779473466029,0.017035282742675097
top500,RPL38__ENSG00000172809__ENST00000439590__tss74203581__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL38,ENSG00000172809.13,protein_coding,hpa_liver_top500,ENST00000439590.6,protein_coding,protein_coding_transcript_tss,1,chr17,+,74203581,74210655,74203581,73679292,74727868,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,74203236.0,74203550.0,-345.0,-31.0,14fe9e6784b46c3d930663aa0b3e9fefaf1e03e601b67cb4e33ad4ebb8d9432a,0.5596193731483026,0.923760480433908,0.923760480433908,5,30.0,30,0.9150490899276597,0.5544349752689718,0.9150490899276597,0.0087113905062483,0.0051843978793307,0.0087113905062483,0.9259179948373772,-0.0021575144034692,1.00952013460495,0.013669685117163918
top500,RPL38__ENSG00000172809__ENST00000439590__tss74203581__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL38,ENSG00000172809.13,protein_coding,hpa_liver_top500,ENST00000439590.6,protein_coding,protein_coding_transcript_tss,1,chr17,+,74203581,74210655,74203581,73679292,74727868,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,74203236.0,74203550.0,-345.0,-31.0,38511d33f12fba56803f0fea9880b3d93632cf3ddaf72415079c463e6640502b,0.59808171129944,0.9856757911330764,0.9856757911330764,5,30.0,30,0.9150490899276597,0.5544349752689718,0.9150490899276597,0.0706267012054167,0.0436467360304682,0.0706267012054167,0.9259179948373772,0.0597577962956991,1.0771835106802852,0.10726405062075338
top500,RPL39__ENSG00000198918__ENST00000361575__tss119791630__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL39,ENSG00000198918.8,protein_coding,hpa_liver_top500,ENST00000361575.4,protein_coding,protein_coding_transcript_tss,1,chrX,-,119786503,119791630,119791630,119267341,120315917,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,119791661.0,119791975.0,-345.0,-31.0,ecee01e4656eb96ed2f547c2c5d1faacdac6fb1f1c840dd2bfd1fa4427138df0,0.0600095039090643,0.0973010716746769,0.0973010716746769,5,30.0,30,0.1049815107872215,0.0639974749276739,0.1049815107872215,-0.0076804391125445,-0.0039879710186095,-0.0076804391125445,0.0973010716746769,0.0,0.9268400782675775,-0.10960766455199221
top500,RPL39__ENSG00000198918__ENST00000361575__tss119791630__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL39,ENSG00000198918.8,protein_coding,hpa_liver_top500,ENST00000361575.4,protein_coding,protein_coding_transcript_tss,1,chrX,-,119786503,119791630,119791630,119267341,120315917,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,119791661.0,119791975.0,-345.0,-31.0,82abcd2be9a871c641e573ac5301326fca1b9751430921bc985c09daea27e56b,0.0828725373452975,0.1364152842284857,0.1364152842284857,5,30.0,30,0.1049815107872215,0.0639974749276739,0.1049815107872215,0.0314337734412642,0.0188750624176236,0.0314337734412642,0.0973010716746769,0.0391142125538088,1.299421995411885,0.37787003110893785
top500,RPL39__ENSG00000198918__ENST00000361575__tss119791630__upstream_000030bp__rs127_minor_315_asym_m179_p135,transfer,RPL39,ENSG00000198918.8,protein_coding,hpa_liver_top500,ENST00000361575.4,protein_coding,protein_coding_transcript_tss,1,chrX,-,119786503,119791630,119791630,119267341,120315917,rs127_minor_315_asym_m179_p135,rs127_minor,315,minor,minor_native,upstream_000030bp,119791661.0,119791975.0,-345.0,-31.0,893c7c88c23955c33a3778a05c26a3495e936844014533f2583bf579548f8efa,0.1451171595777341,0.2383214066666801,0.2383214066666801,5,30.0,30,0.1049815107872215,0.0639974749276739,0.1049815107872215,0.1333398958794586,0.0811196846500602,0.1333398958794586,0.0973010716746769,0.1410203349920032,2.2701274241491385,1.1827732794671029
top500,RPL4__ENSG00000174444__ENST00000307961__tss66504855__upstream_000030bp__rs127_minor_scramble_315_asym_m179_p135,transfer,RPL4,ENSG00000174444.15,protein_coding,hpa_liver_top500,ENST00000307961.11,protein_coding,protein_coding_transcript_tss,1,chr15,-,66498014,66524532,66504855,65980566,67029142,rs127_minor_scramble_315_asym_m179_p135,scrambled_control,315,minor,scrambled,upstream_000030bp,66504886.0,66505200.0,-345.0,-31.0,9f117c9be1a31cca2fccc612eb02244f15477bd17b977dae03d388f9f2c4d515,1.2280054842466903,2.01316039192505,2.01316039192505,5,30.0,30,2.6605628211865553,1.6237073403937807,2.6605628211865553,-0.6474024292615055,-0.3957018561470904,-0.6474024292615055,2.01316039192505,0.0,0.7566671141511413,-0.4022693500109903
top500,RPL4__ENSG00000174444__ENST00000307961__tss66504855__upstream_000030bp__rs127_major_315_asym_m179_p135,transfer,RPL4,ENSG00000174444.15,protein_coding,hpa_liver_top500,ENST00000307961.11,protein_coding,protein_coding_transcript_tss,1,chr15,-,66498014,66524532,66504855,65980566,67029142,rs127_major_315_asym_m179_p135,rs127_major,315,major,major_native,upstream_000030bp,66504886.0,66505200.0,-345.0,-31.0,25d3a9c16c9a96514e443630ae1dba6f92ea4a9e8b48c5fff4ba4d1583e27e42,1.356270238811614,2.219738311207311,2.219738311207311,5,30.0,30,2.6605628211865553,1.6237073403937807,2.6605628211865553,-0.4408245099792443,-0.2674371015821668,-0.4408245099792443,2.01316039192505,0.2065779192822612,0.8343115575137422,-0.26134186404199206
