promoter_id	gene_name	primary_input_qc_pass	primary_interaction_rna	interaction_log2_T_over_G_rna	contact_edge_cluster	high_signed_distance_bp	primary_contact_oe_difference	geometry_group	minimum_endpoint_or_replacement_edge_margin_bp	sort1_region_overlap	absolute_high_distance_bp	distance_stratum	within_distance_contact_quintile
ENSG00000123684__LPGAT1__tss211830763	LPGAT1	True	0.0083505077491257	0.0396820480676604	211830000__211925000	96738	1.312650442123413	clean ≤500 kb	473998	False	96738	50–150	2
ENSG00000143476__DTL__tss212035553	DTL	True	4.01990600135127e-05	0.0007602417963078	212035000__212455000	421948	4.207849085330963	clean ≤500 kb	273893	False	421948	300–500	4
ENSG00000143493__INTS7__tss212035557	INTS7	True	-1.6616482564166257e-05	-0.0003848995690319	212035000__212455000	421944	4.207849085330963	clean ≤500 kb	273895	False	421944	300–500	4
ENSG00000066027__PPP2R5A__tss212285410	PPP2R5A	True	-0.0095451364221845	-0.0588661509087413	212285000__212110000	-172909	2.6334645748138428	clean ≤500 kb	435912	False	172909	150–300	3
ENSG00000065600__PACC1__tss212414901	PACC1	True	1.1405350391658318e-05	0.0010147930237383	212410000__211715000	-697400	4.007227778434753	>500 kb	173666	False	697400		
ENSG00000117691__NENF__tss212432920	NENF	True	-8.304135785149394e-05	-0.0037818331620837	212430000__211880000	-550419	2.536109447479248	>500 kb	232157	False	550419		
ENSG00000162772__ATF3__tss212565334	ATF3	True	-3.758933676646713e-08	-5.0500231635005645e-05	212565000__211755000	-807833	2.3589879870414734	>500 kb	118450	False	807833		
ENSG00000162771__GARIN4__tss212624474	GARIN4	True	3.833587215531343e-06	0.0039242712008736	212620000__211915000	-706973	3.612551689147949	>500 kb	138880	False	706973		
ENSG00000123685__BATF3__tss212699840	BATF3	True	-3.118326015833113e-05	-0.0193702955761489	212695000__212930000	232661	1.5161096453666687	clean ≤500 kb	406036	False	232661	150–300	1
ENSG00000117697__NSL1__tss212791782	NSL1	True	8.204743473425036e-05	0.0008267588866276	212790000__213695000	905719	3.3753302097320557	>500 kb	62007	False	905719		
ENSG00000203705__TATDN3__tss212791828	TATDN3	True	5.0449965485692416e-05	0.0010546503938207	212790000__213695000	905673	3.3753302097320557	>500 kb	62030	False	905673		
ENSG00000185523__SPATA45__tss212847649	SPATA45	True	-6.730512987522183e-07	-0.0006191439065437	212845000__213635000	789852	3.0912160873413086	>500 kb	112441	False	789852		
ENSG00000162769__FLVCR1__tss212858275	FLVCR1	True	-0.0002138837664902	-0.0023717367260798	212855000__213690000	834226	3.689088106155395	>500 kb	97754	False	834226		
ENSG00000143494__VASH2__tss212950520	VASH2	True	-4.834511119378648e-06	-0.0039648892056749	212950000__212485000	-463019	1.791960835456848	clean ≤500 kb	275857	False	463019	300–500	1
ENSG00000174606__ANGEL2__tss213015867	ANGEL2	True	-8.773057166953577e-05	-0.0023215562873764	213015000__212390000	-623366	2.7713232040405273	>500 kb	173183	False	623366		
ENSG00000136643__RPS6KC1__tss213051233	RPS6KC1	True	1.357090905334049e-06	0.000100669045749	213050000__213810000	761268	3.5130991339683533	>500 kb	111733	False	761268		
ENSG00000117707__PROX1__tss213983181	PROX1	True	0.0004376692437166	0.0338771069109534	213980000__213375000	-605680	6.601903438568115	>500 kb	189526	False	605680		
ENSG00000143499__SMYD2__tss214281102	SMYD2	True	-1.0178163674025298e-05	-0.000157627568167	214280000__213370000	-908601	3.4121226370334625	>500 kb	58066	False	908601		
ENSG00000152104__PTPN14__tss214552449	PTPN14	True	-7.798716119338097e-05	-0.0127379826719788	214550000__215540000	990052	6.687254428863525	>500 kb	27341	False	990052		
ENSG00000117724__CENPF__tss214603185	CENPF	True	5.939914174351267e-05	0.0029843230366624	214600000__215525000	924316	7.20789498090744	>500 kb	60209	False	924316		
ENSG00000082482__KCNK2__tss215005775	KCNK2	True	1.1028352324740485e-07	0.0001540613296071	215005000__215955000	951726	3.828817844390869	>500 kb	36504	False	951726		
ENSG00000136636__KCTD3__tss215567304	KCTD3	True	6.792459025153214e-05	0.0019892838559879	215565000__214665000	-899803	9.63745853304863	>500 kb	72465	False	899803		
ENSG00000042781__USH2A__tss216423448	USH2A	True	2.8410397447031057e-07	0.0004016545112159	216420000__217330000	909053	7.487185478210449	>500 kb	42840	False	909053		
ENSG00000196482__ESRRG__tss217137755	ESRRG	True	2.4753681912501148e-08	3.5443284608603414e-05	217135000__217830000	694746	3.760492771863938	>500 kb	154994	False	694746		
ENSG00000092978__GPATCH2__tss217631090	GPATCH2	True	8.376808960037542e-05	0.0051011077919756	217630000__216750000	-878589	4.874392122030258	>500 kb	50572	False	878589		
ENSG00000162814__SPATA17__tss217631324	SPATA17	True	2.0769148745964673e-05	0.0044588115962752	217630000__216750000	-878823	4.874392122030258	>500 kb	50455	False	878823		
ENSG00000067533__RRP15__tss218285293	RRP15	True	-1.2613270213488598e-05	-0.0003661616429477	218285000__219235000	952208	6.230225205421448	>500 kb	23763	False	952208		
ENSG00000092969__TGFB2__tss218345336	TGFB2	True	-9.60235346220712e-05	-0.0074402237915769	218345000__219335000	992165	3.1521520614624023	>500 kb	26284	False	992165		
ENSG00000143353__LYPLAL1__tss219173869	LYPLAL1	True	0.0001829880370127	0.0063342283713575	219170000__218370000	-801368	6.7097442746162415	>500 kb	121682	False	801368		
ENSG00000215817__ZC3H11B__tss219613105	ZC3H11B	True	1.6262474695086584e-05	0.0065174379564117	219610000__218815000	-795604	13.690250396728516	>500 kb	114564	False	795604		
ENSG00000196660__SLC30A10__tss219959018	SLC30A10	True	4.058814568434576e-06	0.0040351098447287	219955000__218985000	-971517	4.554934024810791	>500 kb	26608	False	971517		
ENSG00000136628__EPRS1__tss220046530	EPRS1	True	0.0003272470092709	0.0045944671069956	220045000__219315000	-729029	3.475508451461792	>500 kb	157852	False	729029		
ENSG00000162813__BPNT1__tss220090462	BPNT1	True	-0.0001911125744923	-0.0058052825079483	220090000__219840000	-247961	6.167222321033478	clean ≤500 kb	368386	False	247961	150–300	5
ENSG00000067704__IARS2__tss220094132	IARS2	True	-0.0006776991382133	-0.0049452661776312	220090000__219840000	-251631	6.167222321033478	clean ≤500 kb	366551	False	251631	150–300	5
ENSG00000118873__RAB3GAP2__tss220272529	RAB3GAP2	True	-3.5488695614250415e-05	-0.0010936225143298	220270000__220860000	589972	4.095676854252815	>500 kb	207381	False	589972		
ENSG00000116141__MARK1__tss220528136	MARK1	True	-1.1250103120985467e-06	-0.0009291609896893	220525000__221220000	694365	4.278399467468262	>500 kb	165184	False	694365		
ENSG00000162817__C1orf115__tss220690363	C1orf115	True	4.4781902931299855e-05	0.0005661886061553	220690000__219840000	-847862	5.433684825897217	>500 kb	80935	False	847862		
ENSG00000117791__MTARC2__tss220748225	MTARC2	True	0.0001629256788992	0.0021664713590025	220745000__220290000	-455724	2.12731021642685	mixed	267004	False	455724	300–500	
ENSG00000186205__MTARC1__tss220786352	MTARC1	True	-0.0008136584323157	-0.0086953111854941	220785000__220290000	-493851	5.161390960216522	clean ≤500 kb	275441	False	493851	300–500	5
ENSG00000286231__ENSG00000286231__tss220786990	ENSG00000286231	True	-1.5745041400769266e-05	-0.0002657658441771	220785000__220290000	-494489	5.161390960216522	clean ≤500 kb	275122	False	494489	300–500	5
ENSG00000136630__HLX__tss220879431	HLX	True	0.0003172585907195	0.0886885652030908	220875000__221435000	558070	8.19653707742691	>500 kb	218332	False	558070		
ENSG00000143507__DUSP10__tss221742089	DUSP10	True	-8.744149866337161e-05	-0.005489662486686	221740000__222425000	685412	4.228531569242477	>500 kb	179661	False	685412		
ENSG00000143512__HHIPL2__tss222548104	HHIPL2	True	9.603086416104696e-07	0.0004584446947661	222545000__223500000	954397	4.515692710876465	>500 kb	37668	False	954397		
ENSG00000143498__TAF1A__tss222589933	TAF1A	True	-0.0001545204432865	-0.0046997941077251	222585000__221810000	-777432	4.63294792175293	>500 kb	113650	False	777432		
ENSG00000154305__MIA3__tss222618097	MIA3	True	4.920194604109141e-05	0.0027270770080457	222615000__222010000	-605596	2.2335687279701233	>500 kb	192068	False	605596		
ENSG00000162819__BROX__tss222712553	BROX	True	0.0001365196695926	0.00193071454579	222710000__223080000	369948	3.0588220953941345	clean ≤500 kb	337393	False	369948	300–500	3
ENSG00000186063__AIDA__tss222713210	AIDA	True	-3.596063731852936e-05	-0.0010219154653351	222710000__223080000	369291	3.0588220953941345	clean ≤500 kb	337721	False	369291	300–500	3
ENSG00000197520__FAM177B__tss222737202	FAM177B	True	3.610912247676602e-05	0.0125823248958287	222735000__223085000	350299	4.994798898696899	clean ≤500 kb	314717	False	350299	300–500	5
ENSG00000154309__DISP1__tss222815022	DISP1	True	0.0003085499002474	0.0442779444977298	222815000__223065000	252479	2.941391706466675	clean ≤500 kb	371127	False	252479	150–300	3
ENSG00000187554__TLR5__tss223143292	TLR5	False	4.821077561813539e-06	0.0042833026855276	223140000__223500000	359209	2.6808614134788513	clean ≤500 kb	332762	False	359209	300–500	
ENSG00000143502__SUSD4__tss223364233	SUSD4	False	1.6481551125000827e-06	0.0012616435120246	223360000__224065000	703268	3.092571258544922	>500 kb	163233	False	703268		
ENSG00000178395__CCDC185__tss223393415	CCDC185	False	-6.709487427972204e-08	-9.302585666307454e-05	223390000__222750000	-640914	2.5890073776245117	>500 kb	176909	False	640914		
ENSG00000203697__CAPN8__tss223665723	CAPN8	False	-1.8065463679239968e-06	-0.0018254676849904	223665000__223160000	-503222	3.426015257835388	mixed	270755	False	503222		
ENSG00000162909__CAPN2__tss223701593	CAPN2	False	8.615054944186799e-07	0.0010319665287344	223700000__223915000	215908	7.315669059753418	clean ≤500 kb	389413	False	215908	150–300	
ENSG00000143514__TP53BP2__tss223845954	TP53BP2	False	2.2693597715898323e-05	0.0011717271866018	223845000__223025000	-818453	5.1366143226623535	>500 kb	113140	False	818453		
ENSG00000143756__FBXO28__tss224114111	FBXO28	True	0.0002152264175781	0.0043900299500272	224110000__224455000	343390	3.778039574623108	clean ≤500 kb	330672	False	343390	300–500	4
ENSG00000143753__DEGS1__tss224175756	DEGS1	True	-1.8497083255522833e-05	-0.0049465486397293	224175000__224840000	666745	3.826622724533081	>500 kb	188994	False	666745		
ENSG00000143748__NVL__tss224330189	NVL	False	-6.000531575878036e-05	-0.0029858315765922	224330000__223915000	-412688	8.826172828674316	clean ≤500 kb	308522	False	412688	300–500	
ENSG00000143771__CNIH4__tss224356858	CNIH4	True	0.0001356462510745	0.0017758572611528	224355000__225310000	955643	3.9303853511810303	>500 kb	34545	False	955643		
ENSG00000143786__CNIH3__tss224434660	CNIH3	True	0.0001518420535535	0.0023572131266337	224430000__225345000	912841	4.2629969120025635	>500 kb	65946	False	912841		
ENSG00000162923__WDR26__tss224437033	WDR26	True	4.157878127896645e-06	0.0011137902940855	224435000__225230000	795468	3.448618650436402	>500 kb	107133	False	795468		
ENSG00000185842__DNAH14__tss224896262	DNAH14	True	-2.7734449527875687e-09	-3.949743480151385e-06	224895000__223915000	-978761	8.15027141571045	>500 kb	25486	False	978761		
ENSG00000143815__LBR__tss225428925	LBR	True	-0.0001716231237493	-0.0064279395713723	225425000__225975000	548576	4.2136359214782715	>500 kb	218079	False	548576		
ENSG00000154380__ENAH__tss225653142	ENAH	True	0.0111457341360934	0.1539429128625636	225650000__225755000	104359	2.1447319984436035	clean ≤500 kb	452687	False	104359	50–150	3
ENSG00000143742__SRP9__tss225777813	SRP9	True	-0.000967601800371	-0.0050023640726494	225775000__225555000	-220312	3.420346260070801	clean ≤500 kb	412210	False	220312	150–300	4
ENSG00000143819__EPHX1__tss225810124	EPHX1	True	-0.000225073375732	-0.0053526733625978	225810000__225545000	-262623	2.290559470653534	clean ≤500 kb	391055	False	262623	150–300	3
ENSG00000196187__TMEM63A__tss225882380	TMEM63A	True	-0.0001264245576841	-0.0037732152143828	225880000__225535000	-344879	2.724285066127777	clean ≤500 kb	349927	False	344879	300–500	3
ENSG00000243709__LEFTY1__tss225911382	LEFTY1	True	-2.40017570655093e-07	-0.0002227778163153	225910000__225540000	-368881	4.145783305168152	clean ≤500 kb	337926	False	368881	300–500	4
ENSG00000255835__ENSG00000255835__tss225924278	ENSG00000255835	True	0.0004567029034912	0.0017078059972426	225920000__225545000	-376777	2.31626433134079	clean ≤500 kb	333978	False	376777	300–500	2
ENSG00000143811__PYCR2__tss225924340	PYCR2	True	-0.0003448003853852	-0.0015611701013916	225920000__225545000	-376839	2.31626433134079	clean ≤500 kb	333947	False	376839	300–500	2
ENSG00000143768__LEFTY2__tss225941383	LEFTY2	True	1.595004988333952e-06	0.0018707220723337	225940000__225540000	-398882	5.617025166749954	clean ≤500 kb	322925	False	398882	300–500	5
ENSG00000143751__SDE2__tss225999343	SDE2	True	0.0001303416052678	0.0039362649901294	225995000__225320000	-676842	4.492456674575806	>500 kb	183945	False	676842		
ENSG00000163041__H3-3A__tss226061851	H3-3A	True	-6.636704433952284e-05	-0.0018736954536949	226060000__225355000	-704350	4.802719593048096	>500 kb	142691	False	704350		
ENSG00000182827__ACBD3__tss226186741	ACBD3	True	0.0002966114583373	0.0073225048029858	226185000__226100000	-84240	1.3724217414855957	clean ≤500 kb	445246	False	84240	50–150	2
ENSG00000185155__MIXL1__tss226223618	MIXL1	True	0.0010818484541341	0.0455305812384388	226220000__226095000	-126117	1.6883146166801453	clean ≤500 kb	424308	False	126117	50–150	2
ENSG00000183814__LIN9__tss226309869	LIN9	True	1.3708709789966682e-05	0.0016158032913855	226305000__225310000	-997368	5.4562482833862305	>500 kb	23682	False	997368		
ENSG00000143799__PARP1__tss226408154	PARP1	True	0.0004184551334286	0.0027175779257865	226405000__226845000	439347	2.2386941611766815	clean ≤500 kb	272693	False	439347	300–500	2
ENSG00000203685__STUM__tss226548764	STUM	True	-3.622538331527603e-07	-0.0004656397862775	226545000__227455000	908737	3.638748347759247	>500 kb	60498	False	908737		
ENSG00000143772__ITPKB__tss226739323	ITPKB	True	5.960191151765156e-07	0.000383130610986	226735000__227605000	868178	7.044602870941162	>500 kb	88278	False	868178		
ENSG00000143801__PSEN2__tss226870184	PSEN2	True	5.3219704528921497e-05	0.0022276512871234	226870000__227365000	497317	3.3367279171943665	mixed	266208	False	497317	300–500	
ENSG00000288674__ENSG00000288674__tss226870184	ENSG00000288674	True	5.3219704528921497e-05	0.0022276512871234	226870000__227365000	497317	3.3367279171943665	mixed	266208	False	497317	300–500	
ENSG00000163050__COQ8A__tss226940286	COQ8A	True	9.437951804855405e-05	0.0032114144379842	226940000__227445000	507215	2.5887763500213623	mixed	261259	False	507215		
ENSG00000143776__CDC42BPA__tss227318492	CDC42BPA	True	-6.673399939052804e-06	-6.147186818104139e-05	227315000__228030000	714009	3.616154566407204	>500 kb	165362	False	714009		
ENSG00000181450__ZNF678__tss227563543	ZNF678	True	6.203030503055054e-05	0.0034451956480592	227560000__226720000	-841042	3.874468326568603	>500 kb	84345	False	841042		
ENSG00000143740__SNAP47__tss227728200	SNAP47	True	4.49085248316718e-05	0.0067682443555672	227725000__227965000	239301	2.7922746539115906	clean ≤500 kb	370216	False	239301	150–300	3
ENSG00000081692__JMJD4__tss227735411	JMJD4	True	0.0003573338037082	0.0025166675992283	227735000__226840000	-892910	4.063705921173096	>500 kb	60911	False	892910		
ENSG00000185888__PRSS38__tss227815675	PRSS38	True	1.9742154397974005e-08	2.840504092773555e-05	227815000__226855000	-958174	5.11591911315918	>500 kb	23279	False	958174		
ENSG00000143816__WNT9A__tss227947932	WNT9A	True	2.4264239039826698e-06	0.0023697639847229	227945000__227470000	-475431	3.2795674800872803	clean ≤500 kb	277151	False	475431	300–500	3
ENSG00000154342__WNT3A__tss228006998	WNT3A	False	-9.318281272812998e-09	-1.3354830774977737e-05	228005000__228525000	520503	3.30700421333313	mixed	262115	False	520503		
ENSG00000143761__ARF1__tss228082708	ARF1	True	0.0001434471461125	0.0014402507420254	228080000__227290000	-790207	4.387214660644531	>500 kb	127263	False	790207		
ENSG00000143793__C1orf35__tss228105411	C1orf35	False	0.0004205072084029	0.00367562600283	228105000__228230000	127090	1.0235118120908735	clean ≤500 kb	448822	False	127090	50–150	
ENSG00000162910__MRPL55__tss228109312	MRPL55	False	5.75202947292186e-06	1.6391276657186024e-05	228105000__228230000	123189	1.0235118120908735	clean ≤500 kb	450772	False	123189	50–150	
ENSG00000143774__GUK1__tss228139962	GUK1	True	6.377654933592547e-05	0.0004375935023635	228135000__227380000	-757461	3.428576707839966	>500 kb	126136	False	757461		
ENSG00000198835__GJC2__tss228149930	GJC2	True	0.0008087960678388	0.0017003612535212	228145000__227195000	-952429	3.162712812423706	>500 kb	31152	False	952429		
ENSG00000181873__IBA57__tss228165804	IBA57	True	2.393188808672529e-06	0.0002257926017535	228165000__227550000	-613303	5.174090385437012	>500 kb	208215	False	613303		
ENSG00000154358__OBSCN__tss228208044	OBSCN	True	1.0109105790881165e-06	0.0004765049703767	228205000__227455000	-750543	3.5533952713012695	>500 kb	109595	False	750543		
ENSG00000154370__TRIM11__tss228406835	TRIM11	True	-0.0001753722291523	-0.0031712216308359	228405000__227550000	-854334	2.605203866958618	>500 kb	87699	False	854334		
ENSG00000162931__TRIM17__tss228416861	TRIM17	False	-6.884105600082468e-06	-0.0019501293517759	228415000__228025000	-389360	1.6807599067687988	clean ≤500 kb	310186	False	389360	300–500	
ENSG00000168148__H3-4__tss228425360	H3-4	True	-7.762634913733267e-07	-0.000557342205115	228425000__227530000	-892859	2.758828639984131	>500 kb	43437	False	892859		
ENSG00000181218__H2AC25__tss228457873	H2AC25	False	0.0003489840846801	0.0023491489679222	228455000__228015000	-440372	2.0288075357675552	clean ≤500 kb	302180	False	440372	300–500	
ENSG00000196890__H2BC26__tss228458103	H2BC26	False	0.0001521013999277	0.0021183029209722	228455000__228015000	-440602	2.0288075357675552	clean ≤500 kb	302065	False	440602	300–500	
ENSG00000168159__RNF187__tss228487382	RNF187	True	0.0001626813288125	0.0020866778921476	228485000__227625000	-859881	3.0120432376861572	>500 kb	54926	False	859881		
